"COMPRESSIVE_STRENGTH","CONST","C","LG_C","LG_C.x.C","BLAST","BLAST.x.C","BLAST.x.LG_C","FASH","FASH.x.C","FASH.x.LG_C","FASH.x.BLAST","W","W.x.C","W.x.LG_C","W.x.BLAST","W.x.FASH","LG_W","LG_W.x.C","LG_W.x.LG_C","LG_W.x.BLAST","LG_W.x.FASH","LG_W.x.W","PLAST","PLAST.x.C","PLAST.x.LG_C","PLAST.x.BLAST","PLAST.x.FASH","PLAST.x.W","PLAST.x.LG_W","CA","CA.x.C","CA.x.LG_C","CA.x.BLAST","CA.x.FASH","CA.x.W","CA.x.LG_W","CA.x.PLAST","LG_CA","LG_CA.x.C","LG_CA.x.LG_C","LG_CA.x.BLAST","LG_CA.x.FASH","LG_CA.x.W","LG_CA.x.LG_W","LG_CA.x.PLAST","LG_CA.x.CA","FA","FA.x.C","FA.x.LG_C","FA.x.BLAST","FA.x.FASH","FA.x.W","FA.x.LG_W","FA.x.PLAST","FA.x.CA","FA.x.LG_CA","LG_FA","LG_FA.x.C","LG_FA.x.LG_C","LG_FA.x.BLAST","LG_FA.x.FASH","LG_FA.x.W","LG_FA.x.LG_W","LG_FA.x.PLAST","LG_FA.x.CA","LG_FA.x.LG_CA","LG_FA.x.FA","AGE","AGE.x.C","AGE.x.LG_C","AGE.x.BLAST","AGE.x.FASH","AGE.x.W","AGE.x.LG_W","AGE.x.PLAST","AGE.x.CA","AGE.x.LG_CA","AGE.x.FA","AGE.x.LG_FA","LG_AGE","LG_AGE.x.C","LG_AGE.x.LG_C","LG_AGE.x.BLAST","LG_AGE.x.FASH","LG_AGE.x.W","LG_AGE.x.LG_W","LG_AGE.x.PLAST","LG_AGE.x.CA","LG_AGE.x.LG_CA","LG_AGE.x.FA","LG_AGE.x.LG_FA","LG_AGE.x.AGE"
46.68,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,13.9,5379.3,82.822103233114,278,1306.6,2182.3,70.2818166943415,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13038.2,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,95.1281242911865,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,11745.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,93.6767791202647,6321.49775646103,46.1223346998114,5694.73945011681,28,10836,166.835891404834,560,2632,4396,141.574882549753,389.2,26264,191.624998572174,23660,188.701425566001,3.3322045101752,1289.56314543780,19.8546896356531,66.644090203504,313.227223956469,523.156108097506,16.8484450771361,46.3176426914353,3125.60783054434,22.8047744465898,2815.71281109804,22.4568479052685,93.3017262849056
46.68,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,11.6,4489.2,69.1177264391454,232,1090.4,1821.2,58.6524513420404,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,10880.8,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,79.3874994084722,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,9802,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,78.1763048773432,6321.49775646103,46.1223346998114,5694.73945011681,28,10836,166.835891404834,560,2632,4396,141.574882549753,324.8,26264,191.624998572174,23660,188.701425566001,3.3322045101752,1289.56314543780,19.8546896356531,66.644090203504,313.227223956469,523.156108097506,16.8484450771361,38.6535723180323,3125.60783054434,22.8047744465898,2815.71281109804,22.4568479052685,93.3017262849056
22.75,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,14.3,5534.1,85.2054731103259,286,1344.2,2245.1,72.3043150164808,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13413.4,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,97.865624270789,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,12083.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,96.3725137712075,6321.49775646103,46.1223346998114,5694.73945011681,3,1161,17.8752740790893,60,282,471,15.1687374160449,42.9,2814,20.5312498470187,2535,20.2180098820715,1.09861228866811,425.162955714559,6.54599858886603,21.9722457733622,103.269555134802,172.482129320893,5.55485377628224,15.7101557279540,1030.49832677069,7.51862779454998,928.327383924553,7.40391803628568,3.29583686600433
25.51,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,13.9,5379.3,82.822103233114,278,1306.6,2182.3,70.2818166943415,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13038.2,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,95.1281242911865,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,11745.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,93.6767791202647,6321.49775646103,46.1223346998114,5694.73945011681,3,1161,17.8752740790893,60,282,471,15.1687374160449,41.7,2814,20.5312498470187,2535,20.2180098820715,1.09861228866811,425.162955714559,6.54599858886603,21.9722457733622,103.269555134802,172.482129320893,5.55485377628224,15.2707108124867,1030.49832677069,7.51862779454998,928.327383924553,7.40391803628568,3.29583686600433
34.77,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,11.6,4489.2,69.1177264391454,232,1090.4,1821.2,58.6524513420404,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,10880.8,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,79.3874994084722,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,9802,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,78.1763048773432,6321.49775646103,46.1223346998114,5694.73945011681,3,1161,17.8752740790893,60,282,471,15.1687374160449,34.8,2814,20.5312498470187,2535,20.2180098820715,1.09861228866811,425.162955714559,6.54599858886603,21.9722457733622,103.269555134802,172.482129320893,5.55485377628224,12.7439025485501,1030.49832677069,7.51862779454998,928.327383924553,7.40391803628568,3.29583686600433
36.84,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,14.3,5534.1,85.2054731103259,286,1344.2,2245.1,72.3043150164808,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13413.4,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,97.865624270789,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,12083.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,96.3725137712075,6321.49775646103,46.1223346998114,5694.73945011681,7,2709,41.7089728512085,140,658,1099,35.3937206374382,100.1,6566,47.9062496430435,5915,47.1753563915002,1.94591014905531,753.067227684405,11.5945590825484,38.9182029811062,182.915554011199,305.507893401684,9.83900002874562,27.8265151314909,1825.26371981388,13.3173224833680,1644.29407595174,13.1141435410745,13.6213710433872
45.9,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,13.9,5379.3,82.822103233114,278,1306.6,2182.3,70.2818166943415,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13038.2,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,95.1281242911865,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,11745.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,93.6767791202647,6321.49775646103,46.1223346998114,5694.73945011681,7,2709,41.7089728512085,140,658,1099,35.3937206374382,97.3,6566,47.9062496430435,5915,47.1753563915002,1.94591014905531,753.067227684405,11.5945590825484,38.9182029811062,182.915554011199,305.507893401684,9.83900002874562,27.0481510718688,1825.26371981388,13.3173224833680,1644.29407595174,13.1141435410745,13.6213710433872
41.67,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,11.6,4489.2,69.1177264391454,232,1090.4,1821.2,58.6524513420404,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,10880.8,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,79.3874994084722,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,9802,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,78.1763048773432,6321.49775646103,46.1223346998114,5694.73945011681,7,2709,41.7089728512085,140,658,1099,35.3937206374382,81.2,6566,47.9062496430435,5915,47.1753563915002,1.94591014905531,753.067227684405,11.5945590825484,38.9182029811062,182.915554011199,305.507893401684,9.83900002874562,22.5725577290416,1825.26371981388,13.3173224833680,1644.29407595174,13.1141435410745,13.6213710433872
56.34,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,14.3,5534.1,85.2054731103259,286,1344.2,2245.1,72.3043150164808,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13413.4,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,97.865624270789,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,12083.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,96.3725137712075,6321.49775646103,46.1223346998114,5694.73945011681,56,21672,333.671782809668,1120,5264,8792,283.149765099505,800.8,52528,383.249997144348,47320,377.402851132002,4.02535169073515,1557.81110431450,23.9847549122055,80.507033814703,378.383058929104,631.980215445418,20.3531676013313,57.5625291775126,3775.77988590957,27.5485004282008,3401.4221786712,27.1282000873655,225.419694681168
47.97,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,13.9,5379.3,82.822103233114,278,1306.6,2182.3,70.2818166943415,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,13038.2,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,95.1281242911865,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,11745.5,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,93.6767791202647,6321.49775646103,46.1223346998114,5694.73945011681,56,21672,333.671782809668,1120,5264,8792,283.149765099505,778.4,52528,383.249997144348,47320,377.402851132002,4.02535169073515,1557.81110431450,23.9847549122055,80.507033814703,378.383058929104,631.980215445418,20.3531676013313,55.9523885012186,3775.77988590957,27.5485004282008,3401.4221786712,27.1282000873655,225.419694681168
61.46,1,387,5.95842469302978,2305.91035620252,20,7740,119.168493860596,94,36378,560.091921144799,1880,157,60759,935.472676805676,3140,14758,5.05624580534831,1956.76712666980,30.1272598606156,101.124916106966,475.287105702741,793.830591439685,11.6,4489.2,69.1177264391454,232,1090.4,1821.2,58.6524513420404,938,363006,5589.00236206193,18760,88172,147266,4742.75856541672,10880.8,6.84374994900622,2648.53123026541,40.77796868908,136.874998980124,643.312495206585,1074.46874199398,34.6036819725154,79.3874994084722,6419.43745216783,845,327015,5034.86886561016,16900,79430,132665,4272.52770551932,9802,792610,5782.96870691026,6.73933662735717,2608.12327478723,40.155829775085,134.786732547143,633.497642971574,1058.07585049508,34.0757425529049,78.1763048773432,6321.49775646103,46.1223346998114,5694.73945011681,56,21672,333.671782809668,1120,5264,8792,283.149765099505,649.6,52528,383.249997144348,47320,377.402851132002,4.02535169073515,1557.81110431450,23.9847549122055,80.507033814703,378.383058929104,631.980215445418,20.3531676013313,46.6940796125277,3775.77988590957,27.5485004282008,3401.4221786712,27.1282000873655,225.419694681168
44.03,1,355,5.87211778947542,2084.60181526377,19,6745,111.570238000033,97,34435,569.595425579116,1843,145,51475,851.457079473936,2755,14065,4.97673374242057,1766.74047855930,29.2239667423504,94.5579411059908,482.743173014795,721.626392650983,13.1,4650.5,76.924743042128,248.9,1270.7,1899.5,65.1952120257095,967,343285,5678.33790242273,18373,93799,140215,4812.50152892069,12667.7,6.87419849545329,2440.34046588592,40.3661032735364,130.609771413612,666.797254058969,996.758781840727,34.2110556044191,90.0520002904381,6647.34994510333,871,309205,5114.61459463309,16549,84487,126295,4334.73508964832,11410.1,842257,5987.42688953982,6.7696419768525,2403.22290178264,39.7521350806551,128.623197560197,656.655271754693,981.598086643613,33.6907056503085,88.6823098967677,6546.24379161637,46.5358626920369,5896.35816183853,28,9940,164.419298105312,532,2716,4060,139.348544787776,366.8,27076,192.477557872692,24388,189.54997535187,3.3322045101752,1182.93260111220,19.56709738237,63.3118856933288,323.223837486994,483.169653975404,16.5834946224349,43.6518790832951,3222.24176133942,22.9062352303890,2902.3501283626,22.5578315275393,93.3017262849056
55.45,1,355,5.87211778947542,2084.60181526377,19,6745,111.570238000033,97,34435,569.595425579116,1843,145,51475,851.457079473936,2755,14065,4.97673374242057,1766.74047855930,29.2239667423504,94.5579411059908,482.743173014795,721.626392650983,12.3,4366.5,72.2270488105477,233.7,1193.1,1783.5,61.213825031773,967,343285,5678.33790242273,18373,93799,140215,4812.50152892069,11894.1,6.87419849545329,2440.34046588592,40.3661032735364,130.609771413612,666.797254058969,996.758781840727,34.2110556044191,84.5526414940755,6647.34994510333,871,309205,5114.61459463309,16549,84487,126295,4334.73508964832,10713.3,842257,5987.42688953982,6.7696419768525,2403.22290178264,39.7521350806551,128.623197560197,656.655271754693,981.598086643613,33.6907056503085,83.2665963152858,6546.24379161637,46.5358626920369,5896.35816183853,28,9940,164.419298105312,532,2716,4060,139.348544787776,344.4,27076,192.477557872692,24388,189.54997535187,3.3322045101752,1182.93260111220,19.56709738237,63.3118856933288,323.223837486994,483.169653975404,16.5834946224349,40.986115475155,3222.24176133942,22.9062352303890,2902.3501283626,22.5578315275393,93.3017262849056
55.55,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,210,103110,1301.25326683685,5460,25830,5.34710753071747,2625.42979758228,33.1330530594001,139.024795798654,657.694226278249,1122.89258145067,3.9,1914.9,24.1661320983986,101.4,479.7,819,20.8537193697981,882,433062,5465.26372071477,22932,108486,185220,4716.14884209281,3439.8,6.78219205600679,3330.05629949933,42.0254741390179,176.336993456177,834.209622888835,1424.26033176143,36.2651102174461,26.4505490184265,5981.89339339799,699,343209,4331.31444532837,18174,85977,146790,3737.62816397151,2726.1,616518,4740.75224714875,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1375.4266558691,35.0216868073677,25.5436378947119,5776.79195465022,44.4209892335971,4578.20586882143,28,13748,173.500435578247,728,3444,5880,149.719010860089,109.2,24696,189.90137756819,19572,183.390220782547,3.3322045101752,1636.11241449602,20.6478190696855,86.6373172645552,409.86115475155,699.762947136792,17.8176558302485,12.9955975896833,2939.00437797453,22.5996509579002,2329.21095261246,21.8247757433438,93.3017262849056
57.92,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,201,98691,1245.4852696867,5226,24723,5.30330490805908,2603.92270985701,32.8616325554465,137.885927609536,652.306503691267,1065.96428651988,3.9,1914.9,24.1661320983986,101.4,479.7,783.9,20.6828891414304,822,403602,5093.4770730471,21372,101106,165222,4359.31663442456,3205.8,6.71174039505618,3295.46453397258,41.5889243582271,174.505250271461,825.54406859191,1349.05981940629,35.5944057787198,26.1757875407191,5517.05060473618,699,343209,4331.31444532837,18174,85977,140499,3707.0101307333,2726.1,574578,4691.50653614427,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1316.47979918900,34.7347949273614,25.5436378947119,5383.81291011619,43.9595554601604,4578.20586882143,28,13748,173.500435578247,728,3444,5628,148.492537425654,109.2,23016,187.928731061573,19572,183.390220782547,3.3322045101752,1636.11241449602,20.6478190696855,86.6373172645552,409.86115475155,669.773106545215,17.6716965334687,12.9955975896833,2739.07210736401,22.3648916155313,2329.21095261246,21.8247757433438,93.3017262849056
25.61,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,210,103110,1301.25326683685,5460,25830,5.34710753071747,2625.42979758228,33.1330530594001,139.024795798654,657.694226278249,1122.89258145067,3.9,1914.9,24.1661320983986,101.4,479.7,819,20.8537193697981,882,433062,5465.26372071477,22932,108486,185220,4716.14884209281,3439.8,6.78219205600679,3330.05629949933,42.0254741390179,176.336993456177,834.209622888835,1424.26033176143,36.2651102174461,26.4505490184265,5981.89339339799,699,343209,4331.31444532837,18174,85977,146790,3737.62816397151,2726.1,616518,4740.75224714875,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1375.4266558691,35.0216868073677,25.5436378947119,5776.79195465022,44.4209892335971,4578.20586882143,3,1473,18.5893323833836,78,369,630,16.0413225921524,11.7,2646,20.3465761680204,2097,19.6489522267014,1.09861228866811,539.418633736042,6.80748966484041,28.5639195053709,135.129311506178,230.708580620303,5.874398042076,4.28458792580563,968.976038605273,7.45099953683629,767.929989779009,7.19552679190227,3.29583686600433
33.49,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,210,103110,1301.25326683685,5460,25830,5.34710753071747,2625.42979758228,33.1330530594001,139.024795798654,657.694226278249,1122.89258145067,3.9,1914.9,24.1661320983986,101.4,479.7,819,20.8537193697981,882,433062,5465.26372071477,22932,108486,185220,4716.14884209281,3439.8,6.78219205600679,3330.05629949933,42.0254741390179,176.336993456177,834.209622888835,1424.26033176143,36.2651102174461,26.4505490184265,5981.89339339799,699,343209,4331.31444532837,18174,85977,146790,3737.62816397151,2726.1,616518,4740.75224714875,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1375.4266558691,35.0216868073677,25.5436378947119,5776.79195465022,44.4209892335971,4578.20586882143,7,3437,43.3751088945616,182,861,1470,37.4297527150223,27.3,6174,47.4753443920475,4893,45.8475551956367,1.94591014905531,955.441883186157,12.0577235163295,50.593663875438,239.346948333803,408.641131301615,10.4049908121132,7.58904958131571,1716.29275146678,13.1975363546259,1360.19119418966,12.7450318520804,13.6213710433872
59.59,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,210,103110,1301.25326683685,5460,25830,5.34710753071747,2625.42979758228,33.1330530594001,139.024795798654,657.694226278249,1122.89258145067,3.9,1914.9,24.1661320983986,101.4,479.7,819,20.8537193697981,882,433062,5465.26372071477,22932,108486,185220,4716.14884209281,3439.8,6.78219205600679,3330.05629949933,42.0254741390179,176.336993456177,834.209622888835,1424.26033176143,36.2651102174461,26.4505490184265,5981.89339339799,699,343209,4331.31444532837,18174,85977,146790,3737.62816397151,2726.1,616518,4740.75224714875,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1375.4266558691,35.0216868073677,25.5436378947119,5776.79195465022,44.4209892335971,4578.20586882143,56,27496,347.000871156493,1456,6888,11760,299.438021720178,218.4,49392,379.80275513638,39144,366.780441565093,4.02535169073515,1976.44768015096,24.9428668463636,104.659143959114,495.118257960423,845.323855054381,21.5239883393162,15.6988715938671,3550.3601912284,27.3007082595374,2813.72083182387,26.3646476889756,225.419694681168
29.55,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,201,98691,1245.4852696867,5226,24723,5.30330490805908,2603.92270985701,32.8616325554465,137.885927609536,652.306503691267,1065.96428651988,3.9,1914.9,24.1661320983986,101.4,479.7,783.9,20.6828891414304,822,403602,5093.4770730471,21372,101106,165222,4359.31663442456,3205.8,6.71174039505618,3295.46453397258,41.5889243582271,174.505250271461,825.54406859191,1349.05981940629,35.5944057787198,26.1757875407191,5517.05060473618,699,343209,4331.31444532837,18174,85977,140499,3707.0101307333,2726.1,574578,4691.50653614427,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1316.47979918900,34.7347949273614,25.5436378947119,5383.81291011619,43.9595554601604,4578.20586882143,3,1473,18.5893323833836,78,369,603,15.9099147241772,11.7,2466,20.1352211851685,2097,19.6489522267014,1.09861228866811,539.418633736042,6.80748966484041,28.5639195053709,135.129311506178,220.82107002229,5.82627594254761,4.28458792580563,903.059301285186,7.37360047635887,767.929989779009,7.19552679190227,3.29583686600433
37.92,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,201,98691,1245.4852696867,5226,24723,5.30330490805908,2603.92270985701,32.8616325554465,137.885927609536,652.306503691267,1065.96428651988,3.9,1914.9,24.1661320983986,101.4,479.7,783.9,20.6828891414304,822,403602,5093.4770730471,21372,101106,165222,4359.31663442456,3205.8,6.71174039505618,3295.46453397258,41.5889243582271,174.505250271461,825.54406859191,1349.05981940629,35.5944057787198,26.1757875407191,5517.05060473618,699,343209,4331.31444532837,18174,85977,140499,3707.0101307333,2726.1,574578,4691.50653614427,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1316.47979918900,34.7347949273614,25.5436378947119,5383.81291011619,43.9595554601604,4578.20586882143,7,3437,43.3751088945616,182,861,1407,37.1231343564136,27.3,5754,46.9821827653933,4893,45.8475551956367,1.94591014905531,955.441883186157,12.0577235163295,50.593663875438,239.346948333803,391.127939960117,10.319754844127,7.58904958131571,1599.53814252346,13.0604437525643,1360.19119418966,12.7450318520804,13.6213710433872
61.86,1,491,6.19644412779452,3042.45406674711,26,12766,161.107547322658,123,60393,762.162627718726,3198,201,98691,1245.4852696867,5226,24723,5.30330490805908,2603.92270985701,32.8616325554465,137.885927609536,652.306503691267,1065.96428651988,3.9,1914.9,24.1661320983986,101.4,479.7,783.9,20.6828891414304,822,403602,5093.4770730471,21372,101106,165222,4359.31663442456,3205.8,6.71174039505618,3295.46453397258,41.5889243582271,174.505250271461,825.54406859191,1349.05981940629,35.5944057787198,26.1757875407191,5517.05060473618,699,343209,4331.31444532837,18174,85977,140499,3707.0101307333,2726.1,574578,4691.50653614427,6.54965074223381,3215.8785144368,40.5845448808197,170.290919298079,805.607041294759,1316.47979918900,34.7347949273614,25.5436378947119,5383.81291011619,43.9595554601604,4578.20586882143,56,27496,347.000871156493,1456,6888,11256,296.985074851308,218.4,46032,375.857462123146,39144,366.780441565093,4.02535169073515,1976.44768015096,24.9428668463636,104.659143959114,495.118257960423,809.095689837765,21.3476673781396,15.6988715938671,3308.83908978429,27.0171155470148,2813.72083182387,26.3646476889756,225.419694681168
62.05,1,424,6.04973345523196,2565.08698501835,22,9328,133.094136015103,132,55968,798.564816090619,2904,178,75472,1076.85255503129,3916,23496,5.18178355029209,2197.07622532385,31.3484093019727,113.999238106426,683.995428638556,922.357471951992,8.5,3604,51.4227343694717,187,1122,1513,44.0451601774828,822,348528,4972.88090020067,18084,108504,146316,4259.4260783401,6987,6.71174039505618,2845.77792750382,40.6042404108031,147.658288691236,885.949732147416,1194.68979032,34.7787859729331,57.0497933579775,5517.05060473618,750,318000,4537.30009142397,16500,99000,133500,3886.33766271907,6375,616500,5033.80529629213,6.62007320653036,2806.91103956887,40.0496783536314,145.641610543668,873.849663262007,1178.37303076240,34.3037864433284,56.270622255508,5441.70017576796,44.4322127584989,4965.05490489777,28,11872,169.392536746495,616,3696,4984,145.089939408179,238,23016,187.928731061573,21000,185.36204978285,3.3322045101752,1412.85471231428,20.1589491048817,73.3084992238544,439.850995343126,593.132402811186,17.2667625170350,28.3237383364892,2739.07210736401,22.3648916155313,2499.1533826314,22.0594377964905,93.3017262849056
32.01,1,424,6.04973345523196,2565.08698501835,22,9328,133.094136015103,132,55968,798.564816090619,2904,178,75472,1076.85255503129,3916,23496,5.18178355029209,2197.07622532385,31.3484093019727,113.999238106426,683.995428638556,922.357471951992,8.5,3604,51.4227343694717,187,1122,1513,44.0451601774828,882,373968,5335.86490751459,19404,116424,156996,4570.33309135762,7497,6.78219205600679,2875.64943174688,41.0304541810327,149.208225232149,895.249351392896,1207.23018596921,35.1438512307377,57.6486324760577,5981.89339339799,750,318000,4537.30009142397,16500,99000,133500,3886.33766271907,6375,661500,5086.64404200509,6.62007320653036,2806.91103956887,40.0496783536314,145.641610543668,873.849663262007,1178.37303076240,34.3037864433284,56.270622255508,5838.90456815978,44.8986079115136,4965.05490489777,3,1272,18.1492003656959,66,396,534,15.5453506508763,25.5,2646,20.3465761680204,2250,19.8602196195911,1.09861228866811,465.811610395279,6.64631151708442,24.1694703506984,145.016822104191,195.552987382924,5.69277108556916,9.33820445367894,968.976038605273,7.45099953683629,823.959216501083,7.27289377657675,3.29583686600433
72.1,1,424,6.04973345523196,2565.08698501835,22,9328,133.094136015103,132,55968,798.564816090619,2904,168,71232,1016.35522047897,3696,22176,5.12396397940326,2172.56072726698,30.9986163095994,112.727207546872,676.36324528123,860.825948539748,8.9,3773.6,53.8426277515645,195.8,1174.8,1495.2,45.603279416689,822,348528,4972.88090020067,18084,108504,138096,4211.89839106948,7315.8,6.71174039505618,2845.77792750382,40.6042404108031,147.658288691236,885.949732147416,1127.57238636944,34.3907160233737,59.734489516,5517.05060473618,750,318000,4537.30009142397,16500,99000,126000,3842.97298455244,6675,616500,5033.80529629213,6.62007320653036,2806.91103956887,40.0496783536314,145.641610543668,873.849663262007,1112.1722986971,33.9210166512742,58.9186515381202,5441.70017576796,44.4322127584989,4965.05490489777,28,11872,169.392536746495,616,3696,4704,143.470991423291,249.2,23016,187.928731061573,21000,185.36204978285,3.3322045101752,1412.85471231428,20.1589491048817,73.3084992238544,439.850995343126,559.810357709434,17.0740958821428,29.6566201405593,2739.07210736401,22.3648916155313,2499.1533826314,22.0594377964905,93.3017262849056
